order_code	customer	order_date	order_status	customer_po	line_index	line_kind	myob_row_id	myob_line_type	myob_item_number	myob_item_name	description	quantity	quantity_unit	quantity_type	unit_price	line_total	myob_sales_unit	requires_job_sheet	myob_item_uid	myob_order_uid
946420	GREENSLOPES HOSPITAL	2023-08-30	closed	4506072459	2	myob_import	2	Transaction			PBR1180G150030MD-IMP - CL24002MD - LD NATURAL POLY BAG ON ROLL 1180MM GUSSET (750+430) X 1500MM X 30UM ; 100/ROLL ; $/ROLL (UOM = ROLL)   - (Customer Part # .)	26	rolls	total_rolls	39.05	1116.83	ROLL	0		4fabc7f1-8eb0-5c5e-8a27-07e3b1aebf6c
946421	BEN DUTTON	2023-08-30	closed		0	myob_import	0	Transaction			PBR7801120100 - LD NATURAL POLY BAG 780MM X 1120MM X 100UM ; 100 BAGS PER ROLL ;$/ROLL (UOM = ROLL)	0.5	rolls	total_rolls	172.95	95.13	ROLL	1		db3b14ed-b462-5bd3-89ec-1e5b2baac376
INV-6598	DEPARTMENT OF HEALTH QLD	2023-08-30	dispatched	946022-02	0	myob_import	0	Transaction			PB1140G147038BK-IMP 270415 - 270415: 240 LITRE BLACK POLYBAGS 1140 GUSSET X 1470MM X 38UM 100/CTN $PER CTN.. (UOM = CTN)	12	cartons	units	74.65	985.38	CTN	0		201b3d3e-ca18-5114-83a3-3b7504ec3321
INV-6598	DEPARTMENT OF HEALTH QLD	2023-08-30	dispatched	946022-02	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	65	71.5	ea	0		201b3d3e-ca18-5114-83a3-3b7504ec3321
INV-6598	DEPARTMENT OF HEALTH QLD	2023-08-30	dispatched	946022-02	2	myob_import	2	Transaction			THE GOODS ON THIS INVOICE ARE FROM A DUPLICATE OF PO# 4303045222 ORIGINALLY ON INVOICE 946022. HOSPITAL CLOSED OFF THE SECOND INVOICED RECEIVED AS IT WAS A PO DUPLICATE. THE HOSPITAL HAS THE GOODS ALREADY ES APPROVE CQ 31.08.23	0	ea	units	0	0		0		201b3d3e-ca18-5114-83a3-3b7504ec3321
946040-03	KB FOOD CO.	2023-08-29	closed	MATTHEW - EMAIL	0	myob_import	0	Transaction			PBR555G40025 3KG PRAWN - 3KG PRAWN BAG 161A L/D NATURAL POLY BAG 555MM GUSSET (330+225) X 400MM X 25UM 1000/ROLL $/ROLL (UOM = ROLL)   - (Customer Part # BAG ON ROLL)	11	rolls	total_rolls	98.5	1191.85	ROLL	1		48e81c92-1bb6-509d-bff1-9e94d7bb6514
946054	ARGUS	2023-08-29	closed	018377	0	myob_import	0	Transaction			T300200-20kg - LD NATURAL POLY TUBE 300MM X 180M X 200UM ; 20kg/ROLL ; $/kg (UOM = kg)   - (Customer Part # .)	100	kg	kg	4.4	484	kg	1		53d127ca-b780-518e-82c0-c0e17a6a4a6e
946054	ARGUS	2023-08-29	closed	018377	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	65.8	72.38	ea	0		53d127ca-b780-518e-82c0-c0e17a6a4a6e
946244	AMERRO ENGINEERING	2023-08-29	closed	26736	0	myob_import	0	Transaction			T300200P-AMERRO - L/D NATURAL POLY TUBE RANDOM PRINT PANTONE 2757C �AMERRO� 300MM X 200UM X 20KG ROLL $/ROLL (UOM = ROLL)   - (Customer Part # .)	3	rolls	total_rolls	134	442.2	ROLL	1		e1aa8c69-3369-5a52-b3e7-2abcb82306fa
946401	NOOSA HOSPITAL	2023-08-29	closed	4506067848	0	myob_import	0	Transaction			CABLE TIES - CABLE TIES 4.8MM X 200MM, 100/PACK (UOM = PK)	3	ea	units	4.8	15.84	PK	0		9d0f3a52-2681-583a-9477-e2dcf82c6d0d
946401	NOOSA HOSPITAL	2023-08-29	closed	4506067848	1	myob_import	1	Transaction			PB580G71030-IMP - CL40404 - L/D NATURAL POLY BAG 580MM GUSSETT X 710MM X 30UM 250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # BAG)	7	cartons	units	27.1	208.67	CTN	0		9d0f3a52-2681-583a-9477-e2dcf82c6d0d
946401	NOOSA HOSPITAL	2023-08-29	closed	4506067848	2	myob_import	2	Transaction			PB770G95060-IMP - CL75521C: L/D NATURAL POLYBAG 770 GUSSET X 950 X 60UM  200/CTN  $PER CTN.. (UOM = CTN)	6	cartons	units	70.5	465.3	CTN	0		9d0f3a52-2681-583a-9477-e2dcf82c6d0d
946401	NOOSA HOSPITAL	2023-08-29	closed	4506067848	3	myob_import	3	Transaction			PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	1	cartons	units	130.2	143.22	CTN	0		9d0f3a52-2681-583a-9477-e2dcf82c6d0d
946402	CABOOLTURE PRIVATE HOSPITAL	2023-08-29	closed	4506067811	0	myob_import	0	Transaction			CABLE TIES - CABLE TIES 4.8MM X 200MM, 100/PACK (UOM = PK)	10	ea	units	4.8	52.8	PK	0		9b1e4998-a6ba-5d01-907e-71d9ae45854e
946402	CABOOLTURE PRIVATE HOSPITAL	2023-08-29	closed	4506067811	1	myob_import	1	Transaction			PB770G95060-IMP - CL75521C: L/D NATURAL POLYBAG 770 GUSSET X 950 X 60UM  200/CTN  $PER CTN.. (UOM = CTN)   - (Customer Part # POLY BAG)	5	cartons	units	70.5	387.75	CTN	0		9b1e4998-a6ba-5d01-907e-71d9ae45854e
946403	COOLOOLA FOOD SERVICE	2023-08-29	closed	18182	0	myob_import	0	Transaction			STRETCH WRAP REAPER - CAST STRETCH WRAP 500MM X 400MTRS X 23UM 4ROLLS/CTN $/CTN (UOM = CTN)   - (Customer Part # .)	20	cartons	units	90	1980	CTN	0		b1127d8e-bfa4-51c4-adf4-6530f1197596
946403	COOLOOLA FOOD SERVICE	2023-08-29	closed	18182	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	45	49.5	ea	0		b1127d8e-bfa4-51c4-adf4-6530f1197596
946404	MUNNGIE P/L	2023-08-29	closed	WALK IN -	0	myob_import	0	Transaction			STRETCH WRAP REAPER - CAST STRETCH WRAP 500MM X 400MTRS X 23UM 4ROLLS/CTN $/CTN (UOM = CTN)   - (Customer Part # HAND WRAP)	2	cartons	units	90	198	CTN	0		3ee608a5-4b6e-50e0-9673-f6e936954da6
946405	BLACKWOODS	2023-08-29	closed	BRJ83194ST	0	myob_import	0	Transaction			PB990G101650WH(200) - LD WHITE POLY BAGS 990GUSSET(495+495) X 1016MM X 50UM  200/CTN; $/CTN (UOM = CTN)   - (Customer Part # .)	12	cartons	units	86.9	1147.08	CTN	1		9c53b18b-351d-54bf-bce1-863429c799fa
946408	HT CONCEPTS PTY LTD	2023-08-29	closed	28/8/23 MATT	0	myob_import	0	Transaction			PB155G27590BKUV - HT CONCEPTS - L/D BLACK PLANTER BAG (1.8L TALL) 155G(85MM+70MM) X 275MM X 90UM; 1250 PER CARTON $/1000 (UOM = THOU)   - (Customer Part # 1.8L TALL)	16.25	1000	units	48.5	866.94	THOU	1		259d655a-306f-54bd-ba91-a91572d0f152
946408	HT CONCEPTS PTY LTD	2023-08-29	closed	28/8/23 MATT	1	myob_import	1	Transaction			PB225G21590BKUV- HT CONCEPT - L/D BLACK PLANTER BAG (2.5LT) 225G(115+110) X 215MM X 90UM 1250/CTN  $/1000 (UOM = THOU)   - (Customer Part # 2.5L)	15	1000	units	53.9	889.35	THOU	1		259d655a-306f-54bd-ba91-a91572d0f152
946200	KILCOY PASTORAL COMPANY LIMITED	2023-08-28	closed	PO00069762	0	myob_import	0	Transaction			PBR740G60045MDBL - MD BLUE TINT POLY BAG ON ROLL 40MM GUSSET (400+170) X 600MM X 45UM ; 250 BAGS PER ROLL ; $PER ROLL (UOM = ROLL)	20	rolls	total_rolls	71.25	1567.5	ROLL	1		bf41dcdf-1d5c-512f-b527-25cdf5ca180d
946200	KILCOY PASTORAL COMPANY LIMITED	2023-08-28	closed	PO00069762	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	130	143	ea	0		bf41dcdf-1d5c-512f-b527-25cdf5ca180d
946245-02	HT CONCEPTS PTY LTD	2023-08-28	closed	EMAIL	0	myob_import	0	Transaction			PB350G345120BKUV - L/D BLACK PLANTER BAG HT CONCEPTS 10L STND 350GUSSET (170+180) X 345MM X 120UM 400/CTN $/1000 (UOM = THOU)   - (Customer Part # 10L)	6.375	1000	units	184	1290.3	THOU	1		4b942d61-4f02-5681-a9cc-d37c39882072
946245-02	HT CONCEPTS PTY LTD	2023-08-28	closed	EMAIL	1	myob_import	1	Transaction			PB405G480150BKUV - HT CONCEPTS - L/D BLACK 20LT TALL PLANTER BAG 405G(212+193) X 480MM X 150UM; 250 CTN $/1000 (UOM = THOU)   - (Customer Part # 20L TALL)	4.15	1000	units	353	1611.45	THOU	1		4b942d61-4f02-5681-a9cc-d37c39882072
946245-02	HT CONCEPTS PTY LTD	2023-08-28	closed	EMAIL	2	myob_import	2	Transaction			# DUE TO MANUFACTURING UNDER AND OVER ALLOWANCES THIS ITEM IS SLIGHTLY OVER YOUR REQUESTED AMOUNT, PLEASE ADJUST YOUR PURCHASE ORDER ACCORDINGLY.	1	ea	units	0	0		0		4b942d61-4f02-5681-a9cc-d37c39882072
946392	SEDL AGENCIES	2023-08-28	closed	28029189	0	myob_import	0	Transaction			PBR260380175 - L/D NATURAL POLY BAG ON ROLL 260MM X 380MM X 175UM; 500/ROLL $/ROLL (UOM = ROLL)	8	rolls	total_rolls	96	844.8	ROLL	1		eb5f1199-8f2f-5570-8628-45219efc1a88
946392	SEDL AGENCIES	2023-08-28	closed	28029189	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	0	0	ea	0		eb5f1199-8f2f-5570-8628-45219efc1a88
946392	SEDL AGENCIES	2023-08-28	closed	28029189	2	myob_import	2	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	45	49.5	ea	0		eb5f1199-8f2f-5570-8628-45219efc1a88
946393	SUNSHINE COAST UNI PRIVATE	2023-08-28	closed	4506065794	0	myob_import	0	Transaction			PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	10	cartons	units	130.2	1432.2	CTN	0		a3de6347-c3ed-5e9e-b734-eeb7c6452bd2
946394	MATER MISERICORD LTD (B)	2023-08-28	closed	MPO0094150	0	myob_import	0	Transaction			PBR1180G150030MD-IMP - CL24002MD - LD NATURAL POLY BAG ON ROLL 1180MM GUSSET (750+430) X 1500MM X 30UM ; 100/ROLL ; $/ROLL (UOM = ROLL)	4	rolls	total_rolls	48.6	213.84	ROLL	0		3f481557-5703-5460-bf44-360d24d1c596
946394	MATER MISERICORD LTD (B)	2023-08-28	closed	MPO0094150	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	45	49.5	ea	0		3f481557-5703-5460-bf44-360d24d1c596
946395	GREENSLOPES HOSPITAL	2023-08-28	closed	4506066321	0	myob_import	0	Transaction			PB770G100030-IMP - CL7720 - L/D NATURAL POLY BAG 770MM GUSSETT X 1000MM X 30UM  250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # .)	56	cartons	units	44.4	2735.04	CTN	0		4bafd43f-3f2a-5482-99ac-29bd19b9e339
946396	BLACKWOODS	2023-08-28	closed	TNJ80719ST	0	myob_import	0	Transaction			PB205305100 - QPB06IMP - QPB06 L/D NATURAL POLY BAG 205MM X 305MM X 100UM;1000/CTN;$/CTN (UOM = CTN)	1	cartons	units	68.25	75.08	CTN	1		c003d2ef-ad2a-57da-8746-b9365366e3e0
946398	ESSENTIAL GRAIN	2023-08-28	closed	PHONE ORDER	0	myob_import	0	Transaction			PB20058028P - L/D NATURAL POLY BAG PRINTED TURKISH PIDE 200MM X 580MM X 28UM $/1000 (UOM = THOU)   - (Customer Part # TURKISHPIDE 450G)	13	1000	units	121	1730.3	THOU	0		c6104d3f-faef-5d3b-b749-b186327189be
946400	CURRUMBIN CLINIC/ AURORA	2023-08-28	closed	EMAIL - ALI 28/08/23	0	myob_import	0	Transaction			PB580G71030V - VENTED CL40404: L/D NATURAL POLYBAG 580 GUSSET X 710MM X 30UM  250/CTN  $PER CTN.. (UOM = CTN)   - (Customer Part # POLY  BAG)	5	cartons	units	61	335.5	CTN	1		ea284389-3c2a-5cff-bca8-ee1b6dfc2a09
946400	CURRUMBIN CLINIC/ AURORA	2023-08-28	closed	EMAIL - ALI 28/08/23	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	45	49.5	ea	0		ea284389-3c2a-5cff-bca8-ee1b6dfc2a09
944979-02	GALAXY MOOLOOLABA	2023-08-25	closed	PHONE ORDER	0	myob_import	0	Transaction			RESEAL:RES230305 - RES230305:RESEALABLE BAG 230MM X 305MM X 75UM ; $/1000 (UOM = THOU)	2	1000	units	120	264	THOU	0		0ef61172-ae22-5171-93e9-78766704e835
945514	STRONG LINX	2023-08-25	closed	WALKIN	0	myob_import	0	Transaction			PB13015060 - LD NATURAL POLY BAG 130MM X 150MM X 60UM; 5000/CARTON; $/1000 (UOM = THOU) SAMPLES PICKED BY ES 28.08.23 CQ	1	1000	units	60	66	THOU	1		aff64b5e-154b-5263-a4ac-97be12ccf974
945832	DEPARTMENT OF HEALTH QLD	2023-08-25	closed	4302996159	0	myob_import	0	Transaction			PB1180G150070PCYTO - CYTO240 M/D LILAC POLY BAG PRINTED 'CYTOTOXIC WASTE'; 1180 GUSSETT (750+430) X 1500MM X 70UM; 100/CTN; $/CTN; (UOM = CTN)	2	cartons	units	170	374	CTN	1		efd53a22-76c6-5b00-809a-d9d6a44fe95a
946123	DEPARTMENT OF HEALTH QLD	2023-08-25	closed	4303091662	0	myob_import	0	Transaction			PB1180G150070PCYTO - CYTO240 M/D LILAC POLY BAG PRINTED 'CYTOTOXIC WASTE'; 1180 GUSSETT (750+430) X 1500MM X 70UM; 100/CTN; $/CTN; (UOM = CTN)	1	cartons	units	170	187	CTN	1		3c486059-a084-5dd5-9646-8411ea2a66ce
946183	EP FOOD COMPANY	2023-08-25	closed	12867	0	myob_import	0	Transaction			PB45561035RT - L/D RED TINT POLY BAG 455MM X 610MM X 35UM; 1000/CTN; $/1000 (UOM = THOU)   - (Customer Part # .)	11.65	1000	units	114	1460.91	THOU	1		f7c561e7-11c8-505a-9795-ece6c5169dc5
946183	EP FOOD COMPANY	2023-08-25	closed	12867	1	myob_import	1	Transaction			# DUE TO MANUFACTURING UNDER AND OVER ALLOWANCES THIS ITEM IS SLIGHTLY OVER YOUR REQUESTED AMOUNT, PLEASE ADJUST YOUR PURCHASE ORDER ACCORDINGLY.	1	ea	units	0	0		0		f7c561e7-11c8-505a-9795-ece6c5169dc5
946277	ROCKLIFF SEAFOODS	2023-08-25	closed	PICK UP	0	myob_import	0	Transaction			CFR305(610)61038(1000) - IL2:C/FOLD ON ROLL 305(610) X 610 X 38UM  1000/ROLL $ PER ROLL (UOM = ROLL)	1	rolls	total_rolls	99.8	109.78	ROLL	1		702ce54e-2438-5108-9fee-eed343a705e2
946298	EP FOOD COMPANY	2023-08-25	closed	12949	0	myob_import	0	Transaction			PB855G60035BT - LD BLUE TINT POLY BAG 855MM GUSSET (540+315) X 600MM X 35UM 500/CTN ;$/1000 (UOM = THOU)   - (Customer Part # .)	3	1000	units	234.85	775.01	THOU	1		fe4391c8-6b69-5d40-baa4-66690bba93d4
946298	EP FOOD COMPANY	2023-08-25	closed	12949	1	myob_import	1	Transaction			****DO NOT SEND TILL 01/09/23 *** AS PER INSTRUCTIONS	1	ea	units	0	0		0		fe4391c8-6b69-5d40-baa4-66690bba93d4
946301	EP FOOD COMPANY	2023-08-25	closed	12947	0	myob_import	0	Transaction			PB45561035BLimp - L/D BLUE POLY BAG 455MM X 610MM X 35UM 1000/CTN  $/1000 - imp (UOM = THOU)	25	1000	units	105.6	2904	THOU	0		e85ec6f6-511a-5668-9d91-6df283152e9f
946301	EP FOOD COMPANY	2023-08-25	closed	12947	1	myob_import	1	Transaction			***DO NOT DELIVER TILL 01/09/2023*****	1	ea	units	0	0		0		e85ec6f6-511a-5668-9d91-6df283152e9f
946302	EP FOOD COMPANY	2023-08-25	closed	12948	0	myob_import	0	Transaction			PB45561035PTimp - LD PURPLE TINT POLY BAG 455MM X 610MM X 35UM ; 1000/CTN $/1000 - imp (UOM = THOU)	15	1000	units	114	1881	THOU	0		89a802e8-055a-5ff2-a150-5467b45ee26d
946302	EP FOOD COMPANY	2023-08-25	closed	12948	1	myob_import	1	Transaction			***DO NOT SEND TILL 28/08/23*****AS PER INSTRUCTIONS **	1	ea	units	0	0		0		89a802e8-055a-5ff2-a150-5467b45ee26d
946306	PACFOODS PTY LTD	2023-08-25	closed	SM100823	0	myob_import	0	Transaction			PBR1080G90030BT - M/D BLUE TINT POLY BAG ON ROLL 1080G(655MM+425MM) X 900MM X 30UM 500/BOR $/ROLL (UOM = ROLL)   - (Customer Part # .)	50	rolls	total_rolls	154	8470	ROLL	1		c60d07c1-526e-545f-aba0-5dccc59b6049
946379	DEPARTMENT OF HEALTH QLD	2023-08-25	closed	4303188393	0	myob_import	0	Transaction			PB760G100030VPGW-imp - PB760G100030VPimp L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 760 GUSSETT (380+380) X 1000 X 30UM; 250/CTN; $/CTN; .. (UOM = CTN)	1	cartons	units	82.6	90.86	CTN	0		6b73b6be-f8a1-5ebc-8def-2fd8ba0159e4
946388	MATER MISERICORD LTD (T)	2023-08-25	closed	MPO0093656	0	myob_import	0	Transaction			PB450G60030YP250 - 219: 20L YELLOW CLINICAL WASTE 450 GUSSET X 600MM X 30UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # YELLOW CLINICAL WASTE BAGS)	1	cartons	units	28.8	31.68	CTN	1		a94fc221-ba0b-5f48-a367-c323c0d461c5
946388	MATER MISERICORD LTD (T)	2023-08-25	closed	MPO0093656	1	myob_import	1	Transaction			PB770G95032BK 102870 - 102870: 77L BLACK POLYBAG 770 GUSSET X 950MM X 32UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # BAG)	6	cartons	units	79	521.4	CTN	1		a94fc221-ba0b-5f48-a367-c323c0d461c5
946388	MATER MISERICORD LTD (T)	2023-08-25	closed	MPO0093656	2	myob_import	2	Transaction			PB600G75030BK-IMP 217 - 217: L/D BLACK POLYBAG 600 GUSSET X 750MM X 30UM  250/CTN  $PER CTN.. (UOM = CTN)   - (Customer Part # BAG)	12	cartons	units	39.95	527.34	CTN	0		a94fc221-ba0b-5f48-a367-c323c0d461c5
946388	MATER MISERICORD LTD (T)	2023-08-25	closed	MPO0093656	3	myob_import	3	Transaction			PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	1	cartons	units	249.9	274.89	CTN	0		a94fc221-ba0b-5f48-a367-c323c0d461c5
946390	FRIENDLY SOCIETY PRIVATE	2023-08-25	closed	5057118	0	myob_import	0	Transaction			PB770G100030-IMP - CL7720 - L/D NATURAL POLY BAG 770MM GUSSETT X 1000MM X 30UM  250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # .)	30	cartons	units	56.7	1871.1	CTN	0		d9f525e3-9711-5255-b809-c15682a28225
946390	FRIENDLY SOCIETY PRIVATE	2023-08-25	closed	5057118	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	60	66	ea	0		d9f525e3-9711-5255-b809-c15682a28225
946391	BLACKWOODS	2023-08-25	closed	MCJ78620ST	0	myob_import	0	Transaction			PB205305100 - QPB06IMP - QPB06 L/D NATURAL POLY BAG 205MM X 305MM X 100UM;1000/CTN;$/CTN (UOM = CTN)	16	cartons	units	68.25	1201.2	CTN	1		c9ca3003-044b-5de2-8645-1bc0e1707427
INV-6591	RESITECH RESINS PTY LTD	2023-08-25	closed	76321	0	myob_import	0	Transaction			POLYMERS RECYCLED MATERIAL	125	ea	units	0.25	34.38		0		b9fa798e-d2ad-5cc9-9b2a-c7c07be2e05d
INV-6592	RAMSAY CLINIC CALOUNDRA	2023-08-25	dispatched	MISSED FREIGHT #945557	0	myob_import	0	Transaction			MISSED FREIGHT ON INVOICE #945557	1	ea	units	42	46.2		0		dd5e5a44-660d-5366-a262-bc50d3e3198d
945301-02	AUST BUSINESS MACHINES	2023-08-24	closed	EMAIL KAREN 8.3.23	0	myob_import	0	Transaction			PB45561035 - L24: L/D NATURAL POLYBAG 455MM X 610MM X 35UM  1000/CTN  $PER 1000 (UOM = THOU)   - (Customer Part # .)	1	1000	units	125	137.5	THOU	1		c277fba2-974c-5ab1-a9ba-99de09fadb42
946245	HT CONCEPTS PTY LTD	2023-08-24	closed	EMAIL	0	myob_import	0	Transaction			PB310G405120BKUV - HT CONCEPTS - L/D 10LT TALL BLACK PLANTER BAG 310G(160+150) X 405MM X 120UM; PUNCH X6 -6MM 400/CTN $/1000 (UOM = THOU)   - (Customer Part # 10L TALL)	8.4	1000	units	190.6	1761.14	THOU	1		6e0175f7-1dad-5d1f-924d-ddc66854825a
946245	HT CONCEPTS PTY LTD	2023-08-24	closed	EMAIL	1	myob_import	1	Transaction			# DUE TO MANUFACTURING UNDER AND OVER ALLOWANCES THIS ITEM IS SLIGHTLY OVER YOUR REQUESTED AMOUNT, PLEASE ADJUST YOUR PURCHASE ORDER ACCORDINGLY.	1	ea	units	0	0		0		6e0175f7-1dad-5d1f-924d-ddc66854825a
946294-02	SEDL AGENCIES	2023-08-24	closed	28028978	0	myob_import	0	Transaction			PB30545550(1000) (QP11) - QP11: L/D NATURAL POLYBAG 305MM X 455MM X 50UM  1000/CTN  $/CARTON (UOM = CTN)	30	cartons	units	83	2739	CTN	1		f8a8ddd4-5254-531a-bef4-7bf56ac8d2ac
946294-02	SEDL AGENCIES	2023-08-24	closed	28028978	1	myob_import	1	Transaction			PB30545550(1000) (QP11) - QP11: L/D NATURAL POLYBAG 305MM X 455MM X 50UM  1000/CTN  $/CARTON (UOM = CTN)	3	cartons	units	83	273.9	CTN	1		f8a8ddd4-5254-531a-bef4-7bf56ac8d2ac
946294-02	SEDL AGENCIES	2023-08-24	closed	28028978	2	myob_import	2	Transaction			# DUE TO MANUFACTURING UNDER AND OVER ALLOWANCES THIS ITEM IS SLIGHTLY OVER YOUR REQUESTED AMOUNT, PLEASE ADJUST YOUR PURCHASE ORDER ACCORDINGLY.	1	ea	units	0	0		0		f8a8ddd4-5254-531a-bef4-7bf56ac8d2ac
946327	DEFINITIVE EDGE	2023-08-24	closed	PHONE JENNY	0	myob_import	0	Transaction			STRETCH WRAP BUNDLE (20/CTN) - BUNDLE WRAP 100MM X 300MTS X 20UM 20/CTN $/CTN (UOM = CTN)	2	cartons	units	96	211.2	CTN	0		59ce77fc-d877-51ce-ac64-a438e31879b9
946377	THOMSON CHOCOLATE (NOOSA C	2023-08-24	closed	DAVID LOWE - PHONE ORDER	0	myob_import	0	Transaction			S100050 - L/D NATURAL SHEET ON ROLL 1000MM X 200MTS X 50UM; $/ROLL (UOM = ROLL)   - (Customer Part # .)	8	rolls	total_rolls	62.5	550	ROLL	1		fb691b18-4137-5f38-bccd-53e40138aa1f
946377	THOMSON CHOCOLATE (NOOSA C	2023-08-24	closed	DAVID LOWE - PHONE ORDER	1	myob_import	1	Transaction			FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1	ea	units	45	49.5	ea	0		fb691b18-4137-5f38-bccd-53e40138aa1f
946381	LEP	2023-08-24	closed	00071626	0	myob_import	0	Transaction			CFR840(1680)168025imp(250) - NATURAL TOPSHEETS 840(1680)MM X 1680MM; 250/ROLL; $PER ROLL (UOM = ROLL)   - (Customer Part # .)	1	rolls	total_rolls	85	93.5	ROLL	1		9c07fc77-0498-5fba-9e68-294e101c5aca
946381	LEP	2023-08-24	closed	00071626	1	myob_import	1	Transaction			STRETCH Machine Wrap RHINO - STRETCH Premium Machine Wrap RHINO 500mm x 1584m (UOM = ROLL)	5	rolls	total_rolls	70	385	ROLL	0		9c07fc77-0498-5fba-9e68-294e101c5aca
946386	A1 COATERS	2023-08-24	closed	WALKIN	0	myob_import	0	Transaction			STRETCH WRAP BUNDLE (20/CTN) - BUNDLE WRAP 100MM X 300MTS X 20UM 20/CTN $/CTN (UOM = CTN)	2	cartons	units	90.6675	199.47	CTN	0		218300dc-e969-5e92-94d2-df744eca88bb
946386	A1 COATERS	2023-08-24	closed	WALKIN	1	myob_import	1	Transaction			STRETCH WRAP REAPER - CAST STRETCH WRAP 500MM X 400MTRS X 23UM 4ROLLS/CTN $/CTN (UOM = CTN)   - (Customer Part # WRAP)	2	cartons	units	90	198	CTN	0		218300dc-e969-5e92-94d2-df744eca88bb
946387	SELANGOR HOSPITAL	2023-08-24	closed	4506063741	0	myob_import	0	Transaction			PB580G71030-IMP - CL40404 - L/D NATURAL POLY BAG 580MM GUSSETT X 710MM X 30UM 250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # POLY BAG)	10	cartons	units	27.1	298.1	CTN	0		a3ff8e9c-cc10-546f-b99d-8f6fe9e4973b
946387	SELANGOR HOSPITAL	2023-08-24	closed	4506063741	1	myob_import	1	Transaction			PB770G95060-IMP - CL75521C: L/D NATURAL POLYBAG 770 GUSSET X 950 X 60UM  200/CTN  $PER CTN.. (UOM = CTN)   - (Customer Part # POLY BAG)	10	cartons	units	70.5	775.5	CTN	0		a3ff8e9c-cc10-546f-b99d-8f6fe9e4973b
946389	SAN ANTONE FOOD GROUP PTY	2023-08-24	closed	WALKIN SHANNON	0	myob_import	0	Transaction			TAPE48 RUBBER - VIBAC PP30 RUBBER PACKAGING TAPE CLEAR 48MM X 75M  36ROLLS/CTN  $/CTN (UOM = CTN)   - (Customer Part # .)	2	cartons	units	70	154	CTN	0		42739950-35a0-5af6-b993-1515a657880b
944745-04	GREENSLOPES HOSPITAL	2023-08-23	closed	4505682643	0	myob_import	0	Transaction			PBR530G74040YP (250/RL) - YCW3404: 34 LITRE YELLOW CLINICAL WASTE BAG on ROLL (270+260)MM X 740MM X 40UM  250/ROLL  $PER ROLL (UOM = ROLL)   - (Customer Part # .)	3	rolls	total_rolls	60.5	199.65	ROLL	1		aaa267fd-5046-5f83-9959-d927599b5b0d
945147-02	CAIRNS HOSPITAL AND HEALTH SERVICE	2023-08-23	closed	4302746608	0	myob_import	0	Transaction			PB800G110030P3R - 3R80RECYCLED M/D NATURAL RECYCLED POLY BAG PRINTED '3R RECYCLABLE WASTE'; 800 GUSSETT (400+400) X 1100 X 30UM; 100/CTN; $/CTN; BULK BUY PRICE $16.90/CTN (UOM = CTN)   - (Customer Part # .)	2	cartons	units	38.4	84.48	CTN	1		5ff5d1ba-43eb-5d58-bc9f-136aafd8d172
