Receivable Invoice Detail																
DOLPHIN PLASTICS & PACKAGING																
For the period 1 July 2025 to 30 June 2026																
																
Invoice Number	Invoice Date	Source	Reference	Item Code	Description	Quantity	Unit Price (ex) (AUD)	Discount (ex) (AUD)	GST (AUD)	Gross (AUD)	Invoice Total (AUD)	Balance (AUD)	Contact Account Number	Contact Group	Account Code	Account
																
A1 COATERS																
951008	29 Oct 2025	Receivable Invoice	MATT-WALK IN/PHONE		PBR960G65038-IMP KIRBY LINER - PBR960G65038 - (KIRBY LINER)LD NATURAL POLY BAG ON ROLL 960MM GUSSET (555+405) X 650MM X 38UM ; 500/ROLL ; $/ROLL (UOM = ROLL)	8.0000	120.0000	0.00	96.00	1,056.00	1,056.00	0.00	5673		4020	Sales - Imported Finished Goods
950425	13 Nov 2025	Receivable Invoice	CALL LEIGH		S35052030WH - L/D WHITE SHEET LOOSE PKED 350 X 520 X 30UM  2000/CTN $ PER 1000 (UOM = THOU)   - (Customer Part # .)	20.0000	33.9500	0.00	67.90	746.90	4,562.25	0.00	5673		4030	Sales - Manufactured Finished Goods
950425	13 Nov 2025	Receivable Invoice	CALL LEIGH		PBR690G46035-IMP 5KG PRAWN - 5KG PRAWN BAG 161B L/D NATURAL POLY BAG 690MM GUSSET (390+300) X 460MM X 35UM 500/ROLL $/ROLL (UOM = ROLL)   - (Customer Part # POLY BAG)	20.0000	69.0000	0.00	138.00	1,518.00	4,562.25	0.00	5673		4020	Sales - Imported Finished Goods
950425	13 Nov 2025	Receivable Invoice	CALL LEIGH		VPB16522570 - VAC BAG 165MM X 225MM X 70UM 2500/CTN  $/1000 (UOM = THOU)	7.5000	66.2000	0.00	49.65	546.15	4,562.25	0.00	5673		4040	Sales - Purchased Finished Goods
950425	13 Nov 2025	Receivable Invoice	CALL LEIGH		VPB20030070 - VAC BAG 200 X 300 X 70UM  2000/CTN $/1000 (UOM = THOU)   - (Customer Part # VAC BAG)	4.0000	98.0000	0.00	39.20	431.20	4,562.25	0.00	5673		4040	Sales - Purchased Finished Goods
950425	13 Nov 2025	Receivable Invoice	CALL LEIGH		PBR960G65038-IMP KIRBY LINER - PBR960G65038 - (KIRBY LINER)LD NATURAL POLY BAG ON ROLL 960MM GUSSET (555+405) X 650MM X 38UM ; 500/ROLL ; $/ROLL (UOM = ROLL)	10.0000	120.0000	0.00	120.00	1,320.00	4,562.25	0.00	5673		4020	Sales - Imported Finished Goods
950425	13 Nov 2025	Receivable Invoice	CALL LEIGH		****GREG TO COLLECT AT 11AM ****	1.0000	0.0000	0.00	0.00	0.00	4,562.25	0.00	5673			
951450	05 Feb 2026	Receivable Invoice	PHONE MATT 02.02.26		STRETCH WRAP REAPER - CAST STRETCH WRAP 500MM X 400MTRS X 23UM 4ROLLS/CTN $/CTN (UOM = CTN)   - (Customer Part # HAND WRAP)	24.0000	79.0000	0.00	189.60	2,085.60	2,085.60	0.00	5673		4020	Sales - Imported Finished Goods
951450	05 Feb 2026	Receivable Invoice	PHONE MATT 02.02.26		***Call Matt to collect at the time of order we only had 25CTNS CQ 04.02.26****	1.0000	0.0000	0.00	0.00	0.00	2,085.60	0.00	5673			
951516	13 Feb 2026	Receivable Invoice	PHONE 13.02.26		PBR960G650100(200) - BAG 14A KIRBY LINER : L/D NATURAL POLY BAG ON ROLL 960G (555+405) X 650MM X 100UM 200/ROLL $/ROLL (UOM = ROLL)   - (Customer Part # .)	2.0000	120.0000	0.00	24.00	264.00	264.00	0.00	5673		4030	Sales - Manufactured Finished Goods
951153	10 Mar 2026	Receivable Invoice	ERIN - EMAIL		S35052030WH - L/D WHITE SHEET LOOSE PKED 350 X 520 X 30UM  2000/CTN $ PER 1000 (UOM = THOU)   - (Customer Part # .)	44.0000	33.9500	0.00	149.38	1,643.18	3,920.18	1,643.18	5673		4030	Sales - Manufactured Finished Goods
951153	10 Mar 2026	Receivable Invoice	ERIN - EMAIL		PBR690G46035-IMP 5KG PRAWN - 5KG PRAWN BAG 161B L/D NATURAL POLY BAG 690MM GUSSET (390+300) X 460MM X 35UM 500/ROLL $/ROLL (UOM = ROLL)   - (Customer Part # POLY BAG)	30.0000	69.0000	0.00	207.00	2,277.00	3,920.18	2,277.00	5673		4020	Sales - Imported Finished Goods
951153	10 Mar 2026	Receivable Invoice	ERIN - EMAIL		**FEB ORDER FOR 2026***	1.0000	0.0000	0.00	0.00	0.00	3,920.18	0.00	5673			
951743	24 Mar 2026	Receivable Invoice	MATT PHONE 24.03.26		VPB25050070 - VAC BAG 250MM X 500MM X 70UM $/1000 (UOM = THOU)	1.0000	119.3300	0.00	11.93	131.26	131.26	131.26	5673		4040	Sales - Purchased Finished Goods
951743	24 Mar 2026	Receivable Invoice	MATT PHONE 24.03.26		****MATT COLLECTING TODAY 24.03.26****	1.0000	0.0000	0.00	0.00	0.00	131.26	0.00	5673			
951153-02	31 Mar 2026	Receivable Invoice	ERIN - EMAIL		S35052030WH - L/D WHITE SHEET LOOSE PKED 350 X 520 X 30UM  2000/CTN $ PER 1000 (UOM = THOU)   - (Customer Part # .)	16.0000	33.9500	0.00	54.32	597.52	746.90	597.52	5673		4030	Sales - Manufactured Finished Goods
951153-02	31 Mar 2026	Receivable Invoice	ERIN - EMAIL		**BEING MADE 16 LEFT TO SUPPLY WITH RYO 13/03/26	1.0000	0.0000	0.00	0.00	0.00	746.90	0.00	5673			
951153-02	31 Mar 2026	Receivable Invoice	ERIN - EMAIL		S35052030WH - L/D WHITE SHEET LOOSE PKED 350 X 520 X 30UM  2000/CTN $ PER 1000 (UOM = THOU)   - (Customer Part # .)	4.0000	33.9500	0.00	13.58	149.38	746.90	149.38	5673		4030	Sales - Manufactured Finished Goods
951153-02	31 Mar 2026	Receivable Invoice	ERIN - EMAIL		# DUE TO MANUFACTURING UNDER AND OVER ALLOWANCES THIS ITEM IS SLIGHTLY OVER YOUR REQUESTED AMOUNT, PLEASE ADJUST YOUR PURCHASE ORDER ACCORDINGLY.	1.0000	0.0000	0.00	0.00	0.00	746.90	0.00	5673			
Total SLADE FISHERIES						220.3000		0.00	1,315.44	14,469.82		4,798.34				
																
SONDER CASKETS																
	18 Aug 2025	Receivable Overpayment	950531		OVERPAYMENT	(1.0000)	2,441.3400	0.00	0.00	(2,441.34)	(2,441.34)	0.00	7504		1095	Accounts Receivable
950531	22 Sep 2025	Receivable Invoice	EMAIL -ELORA		CF625(1250)2580100WH - L/D WHITE CENTREFOLD 625MM(1250MM) X 2580MM X 100UM 100/ROLL $/ROLL (UOM = ROLL)   - (Customer Part # CENTRE FOLD)	12.0000	184.9500	0.00	221.94	2,441.34	2,524.72	0.00	7504		4030	Sales - Manufactured Finished Goods
950531	22 Sep 2025	Receivable Invoice	EMAIL -ELORA		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	75.8000	0.00	7.58	83.38	2,524.72	0.00	7504		4070	Freight Outgoing
950531	22 Sep 2025	Receivable Invoice	EMAIL -ELORA		****DUE TO RISING FREIGHT COST AND FUEL LEVY INCREASES, NEW FREIGHT COST **ALL ORDERS FREIGHT WILL BE CALCULATED  ON COMPLETION OF THE ORDER **PLEASE ADVISE IF YOU HAVE ALTERNATIVE FREIGHT OPTIONS***	1.0000	0.0000	0.00	0.00	0.00	2,524.72	0.00	7504			
950531	22 Sep 2025	Receivable Invoice	EMAIL -ELORA		**ELORA HAS PAID FOR THE 12 ROLLS ONLY** MUST WAIT TILL END AND THE IF OVERS AND FREIGHT CHARGE***19/08/25DF &CQ***	1.0000	0.0000	0.00	0.00	0.00	2,524.72	0.00	7504			
Total SONDER CASKETS						14.0000		0.00	229.52	83.38		0.00				
																
SOUTH WEST HOSPITAL & HEALTH SERVICE																
951437	06 Feb 2026	Receivable Invoice	4305320236		PB1180G150030 - CL24024IMP - CL24024: CLEAR BIN LINER 240L 1180G X 1500MM X 30UM;100/CTN;$/CTN (UOM = CTN)	2.0000	77.0000	0.00	15.40	169.40	219.15	169.40	7664		4020	Sales - Imported Finished Goods
951437	06 Feb 2026	Receivable Invoice	4305320236		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	45.2300	0.00	4.52	49.75	219.15	49.75	7664		4070	Freight Outgoing
Total SOUTH WEST HOSPITAL & HEALTH SERVICE						3.0000		0.00	19.92	219.15		219.15				
																
SPICK AND SPAN																
950347	22 Jul 2025	Receivable Invoice	EMAIL - EVA		PB770G100030-IMP - CL7720 - L/D NATURAL POLY BAG 770MM GUSSETT X 1000MM X 30UM  250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # .)	48.0000	79.1000	0.00	379.68	4,176.48	4,313.98	0.00	7314	SUPPLIERS	4020	Sales - Imported Finished Goods
950347	22 Jul 2025	Receivable Invoice	EMAIL - EVA		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	30.0000	0.00	3.00	33.00	4,313.98	0.00	7314	SUPPLIERS	4070	Freight Outgoing
950347	22 Jul 2025	Receivable Invoice	EMAIL - EVA		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	95.0000	0.00	9.50	104.50	4,313.98	0.00	7314	SUPPLIERS	4070	Freight Outgoing
950347	22 Jul 2025	Receivable Invoice	EMAIL - EVA		****DUE TO RISING FREIGHT COST AND FUEL LEVY INCREASES, NEW FREIGHT/PALLET COST WILL BE $95+GST. **PLEASE ADVISE IF YOU HAVE ALTERNATIVE FREIGHT OPTIONS***	1.0000	0.0000	0.00	0.00	0.00	4,313.98	0.00	7314	SUPPLIERS		
950649	05 Sep 2025	Receivable Invoice	EMAIL -EVA		PB580G71030-IMP - CL40404 - L/D NATURAL POLY BAG 580MM GUSSETT X 710MM X 30UM 250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)	99.0000	41.0000	0.00	405.90	4,464.90	8,969.49	0.00	7314	SUPPLIERS	4020	Sales - Imported Finished Goods
950649	05 Sep 2025	Receivable Invoice	EMAIL -EVA		PB770G100030-IMP - CL7720 - L/D NATURAL POLY BAG 770MM GUSSETT X 1000MM X 30UM  250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # .)	48.0000	79.1000	0.00	379.68	4,176.48	8,969.49	0.00	7314	SUPPLIERS	4020	Sales - Imported Finished Goods
950649	05 Sep 2025	Receivable Invoice	EMAIL -EVA		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	35.0000	0.00	3.50	38.50	8,969.49	0.00	7314	SUPPLIERS	4070	Freight Outgoing
950649	05 Sep 2025	Receivable Invoice	EMAIL -EVA		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	263.2800	0.00	26.33	289.61	8,969.49	0.00	7314	SUPPLIERS	4070	Freight Outgoing
950649	05 Sep 2025	Receivable Invoice	EMAIL -EVA		****DUE TO RISING FREIGHT COST AND FUEL LEVY INCREASES, NEW FREIGHT COST  **ALL ORDERS FREIGHT WILL BE CALCULATED  ON COMPLETION OF THE ORDER **PLEASE ADVISE IF YOU HAVE ALTERNATIVE FREIGHT OPTIONS***	1.0000	0.0000	0.00	0.00	0.00	8,969.49	0.00	7314	SUPPLIERS		
950649	05 Sep 2025	Receivable Invoice	EMAIL -EVA		****TAIL GATE CHARGE FOR FREIGHT***	1.0000	0.0000	0.00	0.00	0.00	8,969.49	0.00	7314	SUPPLIERS		
Total SPICK AND SPAN						202.0000		0.00	1,207.59	13,283.47		0.00				
																
SPRANKLIN & CO																
	29 Sep 2025	Receivable Overpayment	950783		OVERPAYMENT	(1.0000)	800.4200	0.00	0.00	(800.42)	(800.42)	0.00	5681		1095	Accounts Receivable
950783	18 Feb 2026	Receivable Invoice	PHONE 22.09.25		PB55065075BK - L/D BLACK POLY BAG 550MM X 650MM X 75UM; 250/CTN; $/CTN; MIN QTY 1500 (UOM = CTN)   - (Customer Part # .)	7.0000	103.9500	0.00	72.77	800.42	800.42	0.00	5681		4030	Sales - Manufactured Finished Goods
950783	18 Feb 2026	Receivable Invoice	PHONE 22.09.25		"***Current manufacturing lead time is 7-8 weeks from order placement. 
Manufacturing tolerance of 10%+/- applied to all custom manufactured items***"	1.0000	0.0000	0.00	0.00	0.00	800.42	0.00	5681			
950783	18 Feb 2026	Receivable Invoice	PHONE 22.09.25		# DUE TO MANUFACTURING UNDER AND OVER ALLOWANCES THIS ITEM IS SLIGHTLY OVER YOUR REQUESTED AMOUNT, PLEASE ADJUST YOUR PURCHASE ORDER ACCORDINGLY.	1.0000	0.0000	0.00	0.00	0.00	800.42	0.00	5681			
950783	18 Feb 2026	Receivable Invoice	PHONE 22.09.25		****SENDING OVERS AS LONG LEAD TIME**	1.0000	0.0000	0.00	0.00	0.00	800.42	0.00	5681			
950783	18 Feb 2026	Receivable Invoice	PHONE 22.09.25		PB55065075BK - L/D BLACK POLY BAG 550MM X 650MM X 75UM; 250/CTN; $/CTN; MIN QTY 1500 (UOM = CTN)   - (Customer Part # .)	0.2210	0.0000	0.00	0.00	0.00	800.42	0.00	5681			
Total SPRANKLIN & CO						9.2210		0.00	72.77	0.00		0.00				
																
ST ANDREW'S HOSPITAL - TOOWOOMBA																
950627	01 Sep 2025	Receivable Invoice	SA089814		PB450G60030VPGW - PB450G60030VP L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 450 GUSSETT (300+150) X 600 X 30UM; 250/CTN; $/CTN; .. (UOM = CTN)	2.0000	44.9500	0.00	8.99	98.89	160.49	0.00	7694		4030	Sales - Manufactured Finished Goods
950627	01 Sep 2025	Receivable Invoice	SA089814		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	2.0000	28.0000	0.00	5.60	61.60	160.49	0.00	7694		4070	Freight Outgoing
950627	01 Sep 2025	Receivable Invoice	SA089814		****DUE TO RISING FREIGHT COST AND FUEL LEVY INCREASES, NEW FREIGHT COST  **ALL ORDERS FREIGHT WILL BE CALCULATED  ON COMPLETION OF THE ORDER **PLEASE ADVISE IF YOU HAVE ALTERNATIVE FREIGHT OPTIONS***	1.0000	0.0000	0.00	0.00	0.00	160.49	0.00	7694			
950829	30 Sep 2025	Receivable Invoice	SA090362		PB450G60030VPGW - PB450G60030VP L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 450 GUSSETT (300+150) X 600 X 30UM; 250/CTN; $/CTN; .. (UOM = CTN)	2.0000	47.8500	0.00	9.57	105.27	166.87	0.00	7694		4030	Sales - Manufactured Finished Goods
950829	30 Sep 2025	Receivable Invoice	SA090362		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	2.0000	28.0000	0.00	5.60	61.60	166.87	0.00	7694		4070	Freight Outgoing
950829	30 Sep 2025	Receivable Invoice	SA090362		****DUE TO RISING FREIGHT COST AND FUEL LEVY INCREASES, NEW FREIGHT COST  **ALL ORDERS FREIGHT WILL BE CALCULATED  ON COMPLETION OF THE ORDER **PLEASE ADVISE IF YOU HAVE ALTERNATIVE FREIGHT OPTIONS***	1.0000	0.0000	0.00	0.00	0.00	166.87	0.00	7694			
951300	06 Feb 2026	Receivable Invoice	SA091987		PB450G60030VPGW - PB450G60030VP L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 450 GUSSETT (300+150) X 600 X 30UM; 250/CTN; $/CTN; .. (UOM = CTN)	2.0000	47.8500	0.00	9.57	105.27	136.07	105.27	7694		4030	Sales - Manufactured Finished Goods
951300	06 Feb 2026	Receivable Invoice	SA091987		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	28.0000	0.00	2.80	30.80	136.07	30.80	7694		4070	Freight Outgoing
951059	06 Feb 2026	Receivable Invoice	SA091089		PB450G60030VPGW - PB450G60030VP L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 450 GUSSETT (300+150) X 600 X 30UM; 250/CTN; $/CTN; .. (UOM = CTN)	2.0000	44.9500	0.00	8.99	98.89	129.69	98.89	7694		4030	Sales - Manufactured Finished Goods
951059	06 Feb 2026	Receivable Invoice	SA091089		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	28.0000	0.00	2.80	30.80	129.69	30.80	7694		4070	Freight Outgoing
951705	17 Mar 2026	Receivable Invoice	SA093358		PB450G60030VPGW - PB450G60030VP L/D NATURAL VENTED POLY BAG PRINTED 'GENERAL WASTE' 450 GUSSETT (300+150) X 600 X 30UM; 250/CTN; $/CTN; .. (UOM = CTN)	2.0000	47.8500	0.00	9.57	105.27	166.87	0.00	7694		4030	Sales - Manufactured Finished Goods
951705	17 Mar 2026	Receivable Invoice	SA093358		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	2.0000	28.0000	0.00	5.60	61.60	166.87	0.00	7694		4070	Freight Outgoing
Total ST ANDREW'S HOSPITAL - TOOWOOMBA						20.0000		0.00	69.09	759.99		265.76				
																
ST ANDREWS - IPSWICH PRIVATE																
950297	07 Jul 2025	Receivable Invoice	4507019371		PB35047040YP (1000) - YCW1040: 10 LITRE YELLOW CLINICAL WASTE 350MM X 470MM X 40UM  1000/CTN  $PER CTN (UOM = CTN)   - (Customer Part # POLY BAG)	1.0000	69.2500	0.00	6.93	76.18	104.78	0.00	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4030	Sales - Manufactured Finished Goods
950297	07 Jul 2025	Receivable Invoice	4507019371		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	26.0000	0.00	2.60	28.60	104.78	0.00	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4070	Freight Outgoing
950297	07 Jul 2025	Receivable Invoice	4507019371		**SHIP WITH ARAMEX FREIGHT***	1.0000	0.0000	0.00	0.00	0.00	104.78	0.00	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)		
950415	29 Jul 2025	Receivable Invoice	4507049182		PB35047040YP (1000) - YCW1040: 10 LITRE YELLOW CLINICAL WASTE 350MM X 470MM X 40UM  1000/CTN  $PER CTN (UOM = CTN)   - (Customer Part # POLY BAG)	1.0000	69.2500	0.00	6.93	76.18	104.78	0.00	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4030	Sales - Manufactured Finished Goods
950415	29 Jul 2025	Receivable Invoice	4507049182		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	26.0000	0.00	2.60	28.60	104.78	0.00	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4070	Freight Outgoing
950541	15 Aug 2025	Receivable Invoice	4507076601		PB34047050LI - LCW354750: 10L CYTOTOXIC WASTE BAG 340 X 470MM X 50UM  1000/CTN  $PER CTN (UOM = CTN)   - (Customer Part # POLY BAG)	1.0000	96.0000	0.00	9.60	105.60	134.20	0.00	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4030	Sales - Manufactured Finished Goods
950541	15 Aug 2025	Receivable Invoice	4507076601		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	26.0000	0.00	2.60	28.60	134.20	0.00	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4070	Freight Outgoing
950909	09 Oct 2025	Receivable Invoice	HELP STOCK		PB51066030YP 250 - YCW20208: 27L YELLOW CLINICAL WASTE  510  X 660MM X 30UM  250/CTN  $PER CTN (UOM = CTN)	1.0000	0.0000	0.00	0.00	0.00	0.00	0.00	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)		
950909	09 Oct 2025	Receivable Invoice	HELP STOCK		***HELP STOCK AS THE INV #950584 IS ON BACK ORDER AND THEY ARE IN NEED CQ 09.10.25***	1.0000	0.0000	0.00	0.00	0.00	0.00	0.00	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)		
950909	09 Oct 2025	Receivable Invoice	HELP STOCK		SHIPPED WITH ARAMEX ON THE 09.10.25 ON CONOTE MP0072159672	1.0000	0.0000	0.00	0.00	0.00	0.00	0.00	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)		
950584	30 Oct 2025	Receivable Invoice	4507098128		PB35047040YP (1000) - YCW1040: 10 LITRE YELLOW CLINICAL WASTE 350MM X 470MM X 40UM  1000/CTN  $PER CTN (UOM = CTN)   - (Customer Part # POLY BAG)	1.0000	69.2500	0.00	6.93	76.18	112.18	0.00	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4030	Sales - Manufactured Finished Goods
950584	30 Oct 2025	Receivable Invoice	4507098128		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	32.7300	0.00	3.27	36.00	112.18	0.00	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4070	Freight Outgoing
950808	30 Oct 2025	Receivable Invoice	4507140865		PB35047040YP (1000) - YCW1040: 10 LITRE YELLOW CLINICAL WASTE 350MM X 470MM X 40UM  1000/CTN  $PER CTN (UOM = CTN)   - (Customer Part # POLY BAG)	1.0000	69.2500	0.00	6.93	76.18	112.18	0.00	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4030	Sales - Manufactured Finished Goods
950808	30 Oct 2025	Receivable Invoice	4507140865		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	32.7300	0.00	3.27	36.00	112.18	0.00	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4070	Freight Outgoing
951219	04 Dec 2025	Receivable Invoice	4507246803		PB34047050LI - LCW354750: 10L CYTOTOXIC WASTE BAG 340 X 470MM X 50UM  1000/CTN  $PER CTN (UOM = CTN)   - (Customer Part # POLY BAG)	1.0000	96.0000	0.00	9.60	105.60	141.88	0.00	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4030	Sales - Manufactured Finished Goods
951219	04 Dec 2025	Receivable Invoice	4507246803		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	32.9800	0.00	3.30	36.28	141.88	0.00	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4070	Freight Outgoing
951350	23 Jan 2026	Receivable Invoice	4507284264		PB35047040YP (1000) - YCW1040: 10 LITRE YELLOW CLINICAL WASTE 350MM X 470MM X 40UM  1000/CTN  $PER CTN (UOM = CTN)   - (Customer Part # POLY BAG)	1.0000	69.2500	0.00	6.93	76.18	112.22	0.00	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4030	Sales - Manufactured Finished Goods
951350	23 Jan 2026	Receivable Invoice	4507284264		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	32.7600	0.00	3.28	36.04	112.22	0.00	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4070	Freight Outgoing
951729	19 Mar 2026	Receivable Invoice	4507382064		PB35047040YP (1000) - YCW1040: 10 LITRE YELLOW CLINICAL WASTE 350MM X 470MM X 40UM  1000/CTN  $PER CTN (UOM = CTN)   - (Customer Part # POLY BAG)	2.0000	69.2500	0.00	13.85	152.35	236.43	152.35	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4030	Sales - Manufactured Finished Goods
951729	19 Mar 2026	Receivable Invoice	4507382064		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	2.0000	38.2200	0.00	7.64	84.08	236.43	84.08	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4070	Freight Outgoing
951788	31 Mar 2026	Receivable Invoice	4507402568		PB34047050LI - LCW354750: 10L CYTOTOXIC WASTE BAG 340 X 470MM X 50UM  1000/CTN  $PER CTN (UOM = CTN)   - (Customer Part # POLY BAG)	1.0000	96.0000	0.00	9.60	105.60	141.88	105.60	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4030	Sales - Manufactured Finished Goods
951788	31 Mar 2026	Receivable Invoice	4507402568		FREIGHT OUTGOING - FREIGHT HANDLING, BOOKING AND ADMIN FEE DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	32.9800	0.00	3.30	36.28	141.88	36.28	5683	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4070	Freight Outgoing
Total ST ANDREWS - IPSWICH PRIVATE						24.0000		0.00	109.16	1,200.53		378.31				
																
STALLION SOLUTIONS																
950771	04 Dec 2025	Receivable Invoice	EMAIL-MICHAEL		T150100(10kg) - L/D NATURAL POLYTUBE 150MM X 100UM  10kg/ROLL  $PER kilogram (UOM = kg)	120.0000	6.0000	0.00	72.00	792.00	942.28	0.00	7395		4030	Sales - Manufactured Finished Goods
950771	04 Dec 2025	Receivable Invoice	EMAIL-MICHAEL		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	136.6200	0.00	13.66	150.28	942.28	0.00	7395		4070	Freight Outgoing
950771	04 Dec 2025	Receivable Invoice	EMAIL-MICHAEL		****DUE TO RISING FREIGHT COST AND FUEL LEVY INCREASES, NEW FREIGHT COST  **ALL ORDERS FREIGHT WILL BE CALCULATED  ON COMPLETION OF THE ORDER **PLEASE ADVISE IF YOU HAVE ALTERNATIVE FREIGHT OPTIONS***	1.0000	0.0000	0.00	0.00	0.00	942.28	0.00	7395			
Total STALLION SOLUTIONS						122.0000		0.00	85.66	942.28		0.00				
																
STEAK OUT																
950071-02	28 Oct 2025	Receivable Invoice	PO-0032		PB23025050 - L/D NATURAL POLY BAG 230MM X 250MM X 50UM $/1000 (UOM = THOU)   - (Customer Part # POLY BAG)	10.0000	43.0000	0.00	43.00	473.00	473.00	0.00	5687		4030	Sales - Manufactured Finished Goods
951558	19 Feb 2026	Receivable Invoice			PB23025050 - L/D NATURAL POLY BAG 230MM X 250MM X 50UM $/1000 (UOM = THOU)   - (Customer Part # POLY BAG)	10.0000	43.0000	0.00	43.00	473.00	473.00	0.00	5687		4030	Sales - Manufactured Finished Goods
951558	19 Feb 2026	Receivable Invoice			***ONLY HAVE 10CTNS CQ 19.02.26***	1.0000	0.0000	0.00	0.00	0.00	473.00	0.00	5687			
951584	24 Feb 2026	Receivable Invoice	PHONE SHAZ 23.02.26		PB25738750 - LD NATURAL POLY BAG  257MM X 387MM X 50UM ; 1000/CTN ; $/1000 "1KG BAG" (UOM = THOU)	3.9600	56.7000	0.00	22.45	246.98	323.98	0.00	5687		4030	Sales - Manufactured Finished Goods
951584	24 Feb 2026	Receivable Invoice	PHONE SHAZ 23.02.26		PB20030040 - L/D NATURAL POLY BAG, 200MM X 300MM X 40UM, 1000/CTN, $/1000 (UOM = THOU)	2.0000	35.0000	0.00	7.00	77.00	323.98	0.00	5687		4030	Sales - Manufactured Finished Goods
951596	24 Feb 2026	Receivable Invoice	PHONE 24.02.26		PB23025050 - L/D NATURAL POLY BAG 230MM X 250MM X 50UM $/1000 (UOM = THOU)   - (Customer Part # POLY BAG)	5.0000	43.0000	0.00	21.50	236.50	236.50	0.00	5687		4030	Sales - Manufactured Finished Goods
